samp_name	source_mat_id	sample_alt_lab_ids	biosamples_accession	tissue_type	molecular_sex	molecular_sex_reference	samp_taxon_common	samp_taxon_ID	specific_host	latitude	longitude	geo_loc_name	site_name	sample_age	sample_age_upper	sample_age_lower	sample_age_inference_methods	c14_age	c14_age_sd	c14_lab_code	sample_age_reference	sample_age_notes	nuclear_sequencing_platform	nuclear_library_strategy	nuclear_depth_of_coverage	nuclear_damage_treatment	nuclear_lib_strandedness	nuclear_reference	mt_sequencing_platform	mt_library_strategy	mt_targeted_region	mt_depth_of_coverage	mt_damage_treatment	mt_lib_strandedness	mt_accession	mt_reference	curator_comments	curated_by	curation_complete
SOTN01	missing	not applicable	SAMEA7321870	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.aba9572	Dog	9615	Canis lupus familiaris	45.3	19.1	Croatia	Sotin	4900	missing	missing	radiocarbon dating	4220	40	Beta-307577	https://doi.org/10.1126/science.aba9572		ILLUMINA	WGS	11.2	none	double	https://doi.org/10.1126/science.aba9572	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Mattias Sherman	yes
StormbugtI1	P60/2016KMG	TRF.01.01	SAMN46708475	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adu1990	Dog	9615	Canis lupus familiaris	76.79	-19.34	Greenland	Stormbugt I, Northeast	250	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1126/science.adu1990		ILLUMINA	WGS	3.01	none	double	https://doi.org/10.1126/science.adu1990	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
Sukersit1	P62/2016KMG	TRF.01.03	SAMN46708476	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.adu1990	Dog	9615	Canis lupus familiaris	65.98	-37.95	Greenland	Sukersit, Tunu	350	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1126/science.adu1990		ILLUMINA	WGS	3.35	none	double	https://doi.org/10.1126/science.adu1990	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
SydKap1	P80	TRF.06.05	SAMN46708477	skin of body, UBERON:0002097	male	https://doi.org/10.1126/science.adu1990	Dog	9615	Canis lupus familiaris	71.3	-25.13	Greenland	Syd Kap, Northeast	300	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1126/science.adu1990		ILLUMINA	WGS	0.01	none	double	https://doi.org/10.1126/science.adu1990	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
Taimyr-1	TX085	Taimyr1;Taimyr 1	SAMEA13128103;SAMEA3373332;SAMEA3373333	rib, UBERON:0002228	male	https://doi.org/10.1016/j.cub.2015.04.019	Wolf	9612	Canis lupus	73.5166666666666	104.32	Russia	Ice complex site along the Bolshaya Balakhnaya River, Taimyr Peninsula, C Siberia	34902	35660	34143	radiocarbon dating	30920	380	OxA-28059	https://doi.org/10.1016/j.cub.2015.04.019		ILLUMINA	WGS	2.42	none;full-udg	double	https://doi.org/10.1016/j.cub.2015.04.019;https://doi.org/10.1038/s41586-022-04824-9	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	WGS data from Skoglund et al 2015 and Bergstrom et al 2022	Anders Bergström;Mattias Sherman	yes
Tasiilaq1	M10-2587	2587	SAMN46708478	skin of body, UBERON:0002097	female	https://doi.org/10.1126/science.adu1990	Dog	9615	Canis lupus familiaris	65.61	-37.65	Greenland	Tasiilaq, Tunu	16	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1126/science.adu1990		ILLUMINA	WGS	4.26	none	double	https://doi.org/10.1126/science.adu1990	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
Tasiilaq2	L.5039	32135	SAMN46708436	skin of body, UBERON:0002097	female	https://doi.org/10.1126/science.adu1990	Dog	9615	Canis lupus familiaris	65.61	-37.65	Greenland	Tasiilaq, Tunu	39	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1126/science.adu1990		ILLUMINA	WGS	0.87	none	double	https://doi.org/10.1126/science.adu1990	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
Tasiilaq3	L19.4a-b	35561	SAMN46708437	skin of body, UBERON:0002097	missing	https://doi.org/10.1126/science.adu1990	Dog	9615	Canis lupus familiaris	65.61	-37.65	Greenland	Tasiilaq, Tunu	18	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1126/science.adu1990		ILLUMINA	WGS	4.76	none	double	https://doi.org/10.1126/science.adu1990	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
Tasiilaq4	P41/2017KMG	TRF.01.37	SAMN46708479	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1126/science.adu1990	Dog	9615	Canis lupus familiaris	65.61	-37.63	Greenland	Angmagsilik, Tunu	26	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1126/science.adu1990		ILLUMINA	WGS	0.02	none	double	https://doi.org/10.1126/science.adu1990	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
Tasiilaq5	L.5083	TRF.02.37	SAMN46708438	skin of body, UBERON:0002097	male	https://doi.org/10.1126/science.adu1990	Dog	9615	Canis lupus familiaris	65.61	-37.63	Greenland	Tasiilaq, Tunu	49	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1126/science.adu1990		ILLUMINA	WGS	0.05	none	double	https://doi.org/10.1126/science.adu1990	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
Tasiilaq6	L19.3	TRF.02.38	SAMN46708439	skin of body, UBERON:0002097	male	https://doi.org/10.1126/science.adu1990	Dog	9615	Canis lupus familiaris	65.61	-37.63	Greenland	Tasiilaq, Tunu	28	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1126/science.adu1990		ILLUMINA	WGS	0.07	none	double	https://doi.org/10.1126/science.adu1990	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
TGEZ06	missing	not applicable	SAMEA7321871	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.aba9572	Dog	9615	Canis lupus familiaris	31.86	34.92	Israel	Tel Gezer, Near Ramla	2606	2720	2491	radiocarbon dating	2492	20	OxA-40938	https://doi.org/10.1038/s41586-022-04824-9		ILLUMINA	WGS	0.9	none	double	https://doi.org/10.1126/science.aba9572	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Mattias Sherman;Anders Bergström	yes
THRZ02	missing	not applicable	SAMEA7321872	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1126/science.aba9572	Dog	9615	Canis lupus familiaris	32.74	35.05	Israel	Tel Hreiz, off Carmel coast	7171	7265	7076	radiocarbon dating	6268	27	OxA-40605	https://doi.org/10.1038/s41586-022-04824-9	site dated to the late Pottery Neolithic (PN), 8th millennium BP	ILLUMINA	WGS	0.1	full-udg	double	https://doi.org/10.1126/science.aba9572	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Mattias Sherman;Anders Bergström	yes
Tiutei-Sale1	783-1020	TRF-05-14	SAMEA9534568	tibia, UBERON:0000979	male	https://doi.org/10.1073/pnas.2100338118	Dog	9615	Canis lupus familiaris	71	67	Russia	Tiutei-Sale 1, Iamal	1053	1169	936	radiocarbon dating	1111	30	Ua47729	https://doi.org/10.1073/pnas.2100338118		ILLUMINA	WGS	3.5	full-udg	double	https://doi.org/10.1073/pnas.2100338118	not applicable	not applicable	not applicable	31	not applicable	not applicable	not applicable	not applicable		Mattias Sherman	yes
TU144	UA70 206/386	not applicable	SAMEA13128092	ilium, UBERON:0001273	male	https://doi.org/10.1038/s41586-022-04824-9	Wolf	9612	Canis lupus	73.384765	-119.821074	Canada	Umingmak, Banks Island	3200	1455	13645	stratigraphic inference	not applicable	not applicable	not applicable	https://doi.org/10.1038/s41586-022-04824-9		ILLUMINA	WGS	1.02	none;full-udg	double	https://doi.org/10.1038/s41586-022-04824-9	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Anders Bergström	yes
TU148	UA70 205A/386	not applicable	SAMEA13128093	skull, UBERON:0003129	male	https://doi.org/10.1038/s41586-022-04824-9	Wolf	9612	Canis lupus	73.384765	-119.821074	Canada	Umingmak, Banks Island	3200	0	9166	stratigraphic inference	not applicable	not applicable	not applicable	https://doi.org/10.1038/s41586-022-04824-9	Holocene: 3,4-3,2ka cal. BP (context)	ILLUMINA	WGS	0.4	none;full-udg	double	https://doi.org/10.1038/s41586-022-04824-9	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Anders Bergström	yes
TU839	Fosse 57 N2 relevé 55	not applicable	SAMEA13128094	bone element, UBERON:0001474	female	https://doi.org/10.1038/s41586-022-04824-9	Wolf	9612	Canis lupus	48.4622	1.7785	France	Le Parc du Château, Auneau, Eure-et-Loir	10055	10219	9891	radiocarbon dating	8920	50	Poz-70124	https://doi.org/10.1038/s41586-022-04824-9	Holocene: 3,4-3,2ka cal. BP (context)	ILLUMINA	WGS	0.52	none	double	https://doi.org/10.1038/s41586-022-04824-9	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Anders Bergström	yes
TU840	Fosse 41 T1 relevé 65 #10	not applicable	SAMEA13128095	bone element, UBERON:0001474	female	https://doi.org/10.1038/s41586-022-04824-9	Wolf	9612	Canis lupus	48.4622	1.7785	France	Le Parc du Château, Auneau, Eure-et-Loir	9716	9887	9544	radiocarbon dating	8700	50	Poz-70126	https://doi.org/10.1038/s41586-022-04824-9		ILLUMINA	WGS	1.04	none	double	https://doi.org/10.1038/s41586-022-04824-9	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Anders Bergström	yes
Tumat1	Tumat1	not applicable	SAMEA13128078	calcareous tooth, UBERON:0001091	male	https://doi.org/10.1038/s41586-022-04824-9	Wolf	9612	Canis lupus	71.007708	139.888892	Russia	Tumat	14618	14250	14985	radiocarbon dating	12460	50	GrA-52435	https://doi.org/10.1038/s41586-022-04824-9		ILLUMINA	WGS	0.46	none	double	https://doi.org/10.1038/s41586-022-04824-9	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Anders Bergström	yes
Tumat2	missing	FRC;L;M1	SAMEA104106512	tissue, UBERON:0000479	female	AaRC curator	Wolf	9612	Canis lupus	71.007708	139.888892	Russia	Tumat	14139	14302	13976	radiocarbon dating	12223	34	ETH-73412	https://doi.org/10.1093/gigascience/gix049		ILLUMINA	WGS	5.12	none	double	https://doi.org/10.1126/science.adu1990	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Mattias Sherman	yes
Ust'-Polui1	736-6410	TRF-05-04	SAMEA9534558	bone element, UBERON:0001474	male	https://doi.org/10.1073/pnas.2100338118	Dog	9615	Canis lupus familiaris	66.561509	66.593924	Russia	Ust'-Polui, Iamal	2010	2210	1810	stratigraphic inference	not applicable	not applicable	not applicable	https://doi.org/10.1073/pnas.2100338118		ILLUMINA	WGS	0.0987	none	double	https://doi.org/10.1073/pnas.2100338118	not applicable	not applicable	not applicable	21.5	not applicable	not applicable	not applicable	not applicable		Mattias Sherman	yes
Ust'-Polui2	736-6430	TRF-05-05	SAMEA9534559	bone element, UBERON:0001474	male	https://doi.org/10.1073/pnas.2100338118	Dog	9615	Canis lupus familiaris	66.561509	66.593924	Russia	Ust'-Polui, Iamal	2010	2210	1810	stratigraphic inference	not applicable	not applicable	not applicable	https://doi.org/10.1073/pnas.2100338118		BGISEQ	WGS	11.18	none;full-udg	double	https://doi.org/10.1073/pnas.2100338118	not applicable	not applicable	not applicable	302.5	not applicable	not applicable	not applicable	not applicable		Mattias Sherman	yes
Ust'-Polui3	736-6430	TRF-05-07	SAMEA9534561	bone element, UBERON:0001474	male	https://doi.org/10.1073/pnas.2100338118	Dog	9615	Canis lupus familiaris	66.561509	66.593924	Russia	Ust'-Polui, Iamal	2010	2210	1810	stratigraphic inference	not applicable	not applicable	not applicable	https://doi.org/10.1073/pnas.2100338118		ILLUMINA	WGS	3.7	full-udg	double	https://doi.org/10.1073/pnas.2100338118	not applicable	not applicable	not applicable	115.3	not applicable	not applicable	not applicable	not applicable		Mattias Sherman	yes
Ust'-Polui4	736-6430	TRF-05-10	SAMEA9534564	bone element, UBERON:0001474	female	https://doi.org/10.1073/pnas.2100338118	Dog	9615	Canis lupus familiaris	66.561509	66.593924	Russia	Ust'-Polui, Iamal	2010	2210	1810	stratigraphic inference	not applicable	not applicable	not applicable	https://doi.org/10.1073/pnas.2100338118		ILLUMINA	WGS	2.6	none	double	https://doi.org/10.1073/pnas.2100338118	not applicable	not applicable	not applicable	140	not applicable	not applicable	not applicable	not applicable		Mattias Sherman	yes
Ust'-Polui5	736-6648	TRF-05-08	SAMEA9534562	bone element, UBERON:0001474	male	https://doi.org/10.1073/pnas.2100338118	Dog	9615	Canis lupus familiaris	66.561509	66.593924	Russia	Ust'-Polui, Iamal	2010	2210	1810	stratigraphic inference	not applicable	not applicable	not applicable	https://doi.org/10.1073/pnas.2100338118		ILLUMINA	WGS	0.01	none	double	https://doi.org/10.1073/pnas.2100338118	not applicable	not applicable	not applicable	10.6	not applicable	not applicable	not applicable	not applicable		Mattias Sherman	yes
Ust'-Polui6	736-6581/3	TRF-05-03	SAMEA9534557	bone element, UBERON:0001474	female	https://doi.org/10.1073/pnas.2100338118	Dog	9615	Canis lupus familiaris	66.561509	66.593924	Russia	Ust'-Polui, Iamal	2010	2210	1810	stratigraphic inference	not applicable	not applicable	not applicable	https://doi.org/10.1073/pnas.2100338118		ILLUMINA	WGS	0	none	double	https://doi.org/10.1073/pnas.2100338118	not applicable	not applicable	not applicable	0.6	not applicable	not applicable	not applicable	not applicable		Mattias Sherman	yes
Ust'-Polui8	736-31679	TRF-05-09	SAMEA9534563	bone element, UBERON:0001474	male	https://doi.org/10.1073/pnas.2100338118	Dog	9615	Canis lupus familiaris	66.561509	66.593924	Russia	Ust'-Polui, Iamal	2010	2210	1810	stratigraphic inference	not applicable	not applicable	not applicable	https://doi.org/10.1073/pnas.2100338118		ILLUMINA	WGS	0	none	double	https://doi.org/10.1073/pnas.2100338118	not applicable	not applicable	not applicable	0.8	not applicable	not applicable	not applicable	not applicable		Mattias Sherman	yes
Ust'-Polui9	736-5034	TRF-05-11	SAMEA9534565	bone element, UBERON:0001474	male	https://doi.org/10.1073/pnas.2100338118	Dog	9615	Canis lupus familiaris	66.561509	66.593924	Russia	Ust'-Polui, Iamal	2010	2210	1810	stratigraphic inference	not applicable	not applicable	not applicable	https://doi.org/10.1073/pnas.2100338118		ILLUMINA	WGS	0	none	double	https://doi.org/10.1073/pnas.2100338118	not applicable	not applicable	not applicable	0.2	not applicable	not applicable	not applicable	not applicable		Mattias Sherman	yes
Uummannaq1	L.9344	32987	SAMN46708440	skin of body, UBERON:0002097	missing	https://doi.org/10.1126/science.adu1990	Dog	9615	Canis lupus familiaris	70.67	-52.13	Greenland	Uummannaq, Kitaa	24	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1126/science.adu1990		ILLUMINA	WGS	7.23	none	double	https://doi.org/10.1126/science.adu1990	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
Uummannaq2	L.9357	TRF.02.47	SAMN46708441	skin of body, UBERON:0002097	female	https://doi.org/10.1126/science.adu1990	Dog	9615	Canis lupus familiaris	70.67	-52.13	Greenland	Uummannaq, Kitaa	34	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1126/science.adu1990		ILLUMINA	WGS	0.43	none	double	https://doi.org/10.1126/science.adu1990	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
UZAA01	missing	not applicable	SAMEA7321873	petrous part of temporal bone, UBERON:0001694	male	https://doi.org/10.1126/science.aba9572	Dog	9615	Canis lupus familiaris	31.59	34.77	Israel	Horbat 'Uza, near Acco	876	955	797	radiocarbon dating	987	20	OxA-40606	https://doi.org/10.1038/s41586-022-04824-9		ILLUMINA	WGS	5.8	none	double	https://doi.org/10.1126/science.aba9572	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Mattias Sherman;Anders Bergström	yes
UZAA02	missing	not applicable	SAMEA7321874	petrous part of temporal bone, UBERON:0001694	female	https://doi.org/10.1126/science.aba9572	Dog	9615	Canis lupus familiaris	31.59	34.77	Israel	Horbat 'Uza, near Acco	863	929	796	radiocarbon dating	979	20	OxA-40607	https://doi.org/10.1038/s41586-022-04824-9		ILLUMINA	WGS	5.5	none	double	https://doi.org/10.1126/science.aba9572	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Mattias Sherman;Anders Bergström	yes
Veretye2	AL3253	TRF-04-09	SAMEA9534555	bone element, UBERON:0001474	male	https://doi.org/10.1073/pnas.2100338118	Dog	9615	Canis lupus familiaris	61.25	38.9	Russia	Veretye, Karelia	8750	9000	8500	stratigraphic inference	not applicable	not applicable	not applicable	https://doi.org/10.1073/pnas.2100338118	SI states that sample was found in same context as OL4061 (called Veretye1 in this publication), but the date assigned in SuppTable1 is 9000-8500 calBP	BGISEQ	WGS	6.2268	none;full-udg	double	https://doi.org/10.1073/pnas.2100338118	not applicable	not applicable	not applicable	139	not applicable	not applicable	not applicable	not applicable		Mattias Sherman	yes
W12_Guizhou	W12_Guizhou	W12	SAMEA5883546	skin of body, UBERON:0002097	missing	missing	Wolf	9612	Canis lupus	26.833333	106.833333	China	Guizhou province	-13	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1016/j.isci.2019.09.008		ILLUMINA	WGS	15.33	full-udg	double	https://doi.org/10.1016/j.isci.2019.09.008	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Only BAMs published	Mattias Sherman	yes
W13_Guizhou	W13_Guizhou	W13	SAMEA5883547	skin of body, UBERON:0002097	missing	missing	Wolf	9612	Canis lupus	26.833333	106.833333	China	Guizhou province	-13	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1016/j.isci.2019.09.008		ILLUMINA	WGS	12.39	full-udg	double	https://doi.org/10.1016/j.isci.2019.09.008	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Only BAMs published	Mattias Sherman	yes
W2_Jiangxi	W2_Jiangxi	W2	SAMEA5883548	skin of body, UBERON:0002097	missing	missing	Wolf	9612	Canis lupus	27.3	116	China	Jiangxi province	-24	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1016/j.isci.2019.09.008		ILLUMINA	WGS	37	full-udg	double	https://doi.org/10.1016/j.isci.2019.09.008	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Only BAMs published	Mattias Sherman	yes
W6_Jilin	W6_Jilin	W6	SAMEA5883549	skin of body, UBERON:0002097	missing	missing	Wolf	9612	Canis lupus	45.62	122.838	China	Baicheng, Jilin province	-7	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1016/j.isci.2019.09.008		ILLUMINA	WGS	1.87	full-udg	double	https://doi.org/10.1016/j.isci.2019.09.008	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Only BAMs published	Mattias Sherman	yes
W7_Zhejiang	W7_Zhejiang	W7	SAMEA5883550	skin of body, UBERON:0002097	missing	missing	Wolf	9612	Canis lupus	30.236111	119.715278	China	Lin’an, Zhejiang province	-24	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1016/j.isci.2019.09.008		ILLUMINA	WGS	0.15	full-udg	double	https://doi.org/10.1016/j.isci.2019.09.008	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Only BAMs published	Mattias Sherman	yes
W9_Heilongjiang	W9_Heilongjiang	W9	SAMEA5883551	skin of body, UBERON:0002097	missing	missing	Wolf	9612	Canis lupus	46.333333	132.2	China	Baoqing, Heilongjiang province	-7	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1016/j.isci.2019.09.008		ILLUMINA	WGS	1.61	full-udg	double	https://doi.org/10.1016/j.isci.2019.09.008	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Only BAMs published	Mattias Sherman	yes
WestGL1	Lu.979	TRF.02.40	SAMN46708442	skin of body, UBERON:0002097	male	https://doi.org/10.1126/science.adu1990	Dog	9615	Canis lupus familiaris	70.82	-48.41	Greenland	West, Kitaa	-2	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1126/science.adu1990		ILLUMINA	WGS	0.08	none	double	https://doi.org/10.1126/science.adu1990	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
WestGL2	L.18.194	TRF.02.41	SAMN46708443	skin of body, UBERON:0002097	female	https://doi.org/10.1126/science.adu1990	Dog	9615	Canis lupus familiaris	70.82	-48.41	Greenland	West, Kitaa	-20	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1126/science.adu1990		ILLUMINA	WGS	0.1	none	double	https://doi.org/10.1126/science.adu1990	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
WestGL3	Lu.808	TRF.02.44	SAMN46708444	skin of body, UBERON:0002097	male	https://doi.org/10.1126/science.adu1990	Dog	9615	Canis lupus familiaris	70.82	-48.41	Greenland	West, Kitaa	50	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1126/science.adu1990		ILLUMINA	WGS	0.02	none	double	https://doi.org/10.1126/science.adu1990	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
WestGL4	Lu.800	TRF.02.45	SAMN46708445	skin of body, UBERON:0002097	male	https://doi.org/10.1126/science.adu1990	Dog	9615	Canis lupus familiaris	70.82	-48.41	Greenland	West, Kitaa	50	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1126/science.adu1990		ILLUMINA	WGS	0.01	none	double	https://doi.org/10.1126/science.adu1990	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Lachie Scarsbrook	yes
WOL-VAL-033	#Ти-3-17 (33)	VAL_033	SAMEA13128106	femur, UBERON:0000981	male	https://doi.org/10.1038/s41586-022-04824-9	Wolf	9612	Canis lupus	68.48018611	147.101656	Russia	Tiryakhtakh River, basin of Indigirka River	63922	49864	81617	genetic inference	49000	3500	OxA-38750	https://doi.org/10.1038/s41586-022-04824-9	C14 date out of bounds	ILLUMINA	WGS	1	full-udg	double	https://doi.org/10.1038/s41586-022-04824-9	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Anders Bergström	yes
WOL-VAL-08	ОГ-3-18 (8)	VAL_008	SAMEA13128108	cranium, UBERON:0003128	female	https://doi.org/10.1038/s41586-022-04824-9	Wolf	9612	Canis lupus	68.25714444	146.495483	Russia	Badyarikha River, basin of Indigirka River	33515	34160	32870	radiocarbon dating	29410	320	OxA-38734	https://doi.org/10.1038/s41586-022-04824-9		ILLUMINA	WGS	1.91	full-udg	double	https://doi.org/10.1038/s41586-022-04824-9	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Anders Bergström	yes
WOL-VAL-18A	#1534 (18)	VAL_18A	SAMEA13128117	cranium, UBERON:0003128	male	https://doi.org/10.1038/s41586-022-04824-9	Wolf	9612	Canis lupus	68.916725	134.484133	Russia	Enygen River, right tributary of Yana River	100706	74464	132716	genetic inference	not applicable	not applicable	not applicable	https://doi.org/10.1038/s41586-022-04824-9		ILLUMINA	WGS	0.97	full-udg	double	https://doi.org/10.1038/s41586-022-04824-9	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Anders Bergström	yes
Wolf_head_IN18-016	IN18-016	IN18_016	SAMEA13128118	incisor tooth, UBERON:0001098	female	https://doi.org/10.1038/s41586-022-04824-9	Wolf	9612	Canis lupus	68.60418	147.18881	Russia	Belaya Gora	32020	32560	31480	radiocarbon dating	28150	150	Beta-507802	https://doi.org/10.1038/s41586-022-04824-9		ILLUMINA	WGS	13.01	full-udg	double	https://doi.org/10.1038/s41586-022-04824-9	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Anders Bergström	yes
Yana-1	missing	Yana1	SAMEA13128104	mandible, UBERON:0001684	male	https://doi.org/10.1038/s41586-022-04824-9	Wolf	9612	Canis lupus	71.5	136.6	Russia	Yana RHS, NE Siberia	28110	28240	27980	radiocarbon dating	24100	100	Beta-399026	https://doi.org/10.1038/s41586-022-04824-9		ILLUMINA	WGS	2.62	full-udg	double	https://doi.org/10.1038/s41586-022-04824-9	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Anders Bergström	yes
214	CN 214	not applicable	SAMEA104106508	skin of body, UBERON:0002097	missing	not applicable	Wolf	9612	Canis lupus	missing	missing	Greenland	Uummannaq	81	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1093/gigascience/gix049	Sample was acquired by the museum in 1869, using that date for age	ILLUMINA;BGISEQ	WGS	3.48	none	double	https://doi.org/10.1093/gigascience/gix049	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Mattias Sherman	yes
1921	CN 1921	not applicable	SAMEA104106507	skin of body, UBERON:0002097	missing	not applicable	Wolf	9612	Canis lupus	missing	missing	Greenland	Rosenvinge Bugt	25	not applicable	not applicable	historical records	not applicable	not applicable	not applicable	https://doi.org/10.1093/gigascience/gix049	Shot in 1925	ILLUMINA;BGISEQ	WGS	0.76	none	double	https://doi.org/10.1093/gigascience/gix049	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Mattias Sherman	yes
P84	MGUH VP 3332	not applicable	SAMEA104106511	humerus, UBERON:0000976	missing	not applicable	Wolf	9612	Canis lupus	missing	missing	Greenland	Vølvedal Peary Land, North Greenland	7620	missing	missing	radiocarbon dating	6785	100	Ua-1346	https://doi.org/10.1177/095968369400400111		ILLUMINA;BGISEQ	WGS	0.01	none	double	https://doi.org/10.1093/gigascience/gix049	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Mattias Sherman	yes
P83	NKA 1950 × 2906	not applicable	SAMEA104106510	canine tooth, UBERON:0003674	missing	not applicable	Dog	9615	Canis lupus familiaris	missing	missing	Greenland	GUS;Gården Under Sandet;The Farm Beneath the Sand, 80km east of Nuuk, southwest Greenland	800	1000	600	stratigraphic inference	not applicable	not applicable	not applicable	https://doi.org/10.1017/S0003598X00098537	According to C14 dates the site was established in the first decades of the 11th century AD and abandoned around 1400	ILLUMINA;BGISEQ	WGS	0.01	none	double	https://doi.org/10.1093/gigascience/gix049	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		Mattias Sherman	yes
